172.179.180.165 - - [25/Sep/2024:13:07:03 +0000] "HEAD /static/images/shape/shape-7.png HTTP/1.1" 200 4087 "-" "Mozilla/5.0 (X11; Linux i686; rv:128.0) Gecko/20100101 Firefox/128.0"
47.128.35.238 - - [27/Sep/2024:16:58:39 +0000] "GET /robots.txt HTTP/1.1" 404 3757 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
47.128.121.84 - - [27/Sep/2024:17:02:41 +0000] "GET /robots.txt HTTP/1.1" 404 3757 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
52.23.255.112 - - [27/Sep/2024:17:59:10 +0000] "GET /.git/config HTTP/1.1" 404 4196 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:7.0a1) Gecko/20110623 Firefox/7.0a1"
142.93.229.68 - - [27/Sep/2024:18:14:51 +0000] "GET / HTTP/1.1" 302 407 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
142.93.229.68 - - [27/Sep/2024:18:14:52 +0000] "GET / HTTP/1.1" 200 13374 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
142.93.229.68 - - [27/Sep/2024:18:14:55 +0000] "GET /static/images/favicon.ico HTTP/1.1" 200 5184 "https://hamrishealthandwellness.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
69.63.184.13 - - [27/Sep/2024:18:27:43 +0000] "GET /robots.txt HTTP/1.1" 404 4224 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
69.63.184.112 - - [27/Sep/2024:18:27:43 +0000] "GET / HTTP/1.1" 200 71766 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
45.83.142.150 - - [27/Sep/2024:18:56:59 +0000] "GET /static/images/courses/bodyTyping.jpg HTTP/1.1" 200 23057 "-" "python-requests/2.32.3"
45.83.142.150 - - [27/Sep/2024:18:57:00 +0000] "GET /static/images/courses/vagus.jpg HTTP/1.1" 200 69341 "-" "python-requests/2.32.3"
45.83.142.150 - - [27/Sep/2024:18:57:01 +0000] "GET /static/images/shape/shape-7.png HTTP/1.1" 200 29058 "-" "python-requests/2.32.3"
172.59.81.158 - - [27/Sep/2024:22:25:22 +0000] "GET / HTTP/1.1" 200 13477 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
172.59.81.158 - - [27/Sep/2024:22:25:23 +0000] "GET /static/js/vendor/jquery-3.5.1.min.js HTTP/1.1" 200 31379 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
172.59.81.158 - - [27/Sep/2024:22:25:23 +0000] "GET /static/css/plugins/icofont.min.css HTTP/1.1" 200 21122 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
172.59.81.158 - - [27/Sep/2024:22:25:23 +0000] "GET /static/css/plugins/nice-select.css HTTP/1.1" 200 5230 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
172.59.81.158 - - [27/Sep/2024:22:25:23 +0000] "GET /static/css/plugins/magnific-popup.css HTTP/1.1" 200 6034 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
172.59.81.158 - - [27/Sep/2024:22:25:23 +0000] "GET /static/css/plugins/flaticon.css HTTP/1.1" 200 4582 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
172.59.81.158 - - [27/Sep/2024:22:25:23 +0000] "GET /static/css/style.css HTTP/1.1" 200 30875 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
172.59.81.158 - - [27/Sep/2024:22:25:23 +0000] "GET /static/js/plugins/popper.min.js HTTP/1.1" 200 7050 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
172.59.81.158 - - [27/Sep/2024:22:25:23 +0000] "GET /static/js/plugins/ajax-contact.js HTTP/1.1" 200 858 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
172.59.81.158 - - [27/Sep/2024:22:25:23 +0000] "GET /static/js/plugins/jquery.magnific-popup.min.js HTTP/1.1" 200 7747 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
172.59.81.158 - - [27/Sep/2024:22:25:23 +0000] "GET /static/js/plugins/jquery.nice-select.min.js HTTP/1.1" 200 1392 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
172.59.81.158 - - [27/Sep/2024:22:25:23 +0000] "GET /static/images/slider/slider-2.jpg HTTP/1.1" 200 58533 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
172.59.81.158 - - [27/Sep/2024:22:25:23 +0000] "GET /static/images/slider/slider-3.jpg HTTP/1.1" 200 43153 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
104.152.52.71 - - [27/Sep/2024:23:28:10 +0000] "GET / HTTP/1.1" 302 407 "-" "curl/7.61.1"
170.106.179.68 - - [28/Sep/2024:01:08:48 +0000] "GET / HTTP/1.1" 200 13409 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
45.32.165.252 - - [28/Sep/2024:01:17:46 +0000] "HEAD /wordpress HTTP/1.1" 302 176 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:11 +0000] "GET / HTTP/1.1" 200 13477 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET / HTTP/1.1" 200 13477 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET /static/css/plugins/icofont.min.css HTTP/1.1" 200 17291 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET /static/css/plugins/flaticon.css HTTP/1.1" 200 1327 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET /static/css/plugins/font-awesome.min.css HTTP/1.1" 200 8019 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET /static/css/plugins/bootstrap.min.css HTTP/1.1" 200 27196 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET /static/css/plugins/animate.min.css HTTP/1.1" 200 9494 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET /static/css/plugins/swiper-bundle.min.css HTTP/1.1" 200 8391 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET /static/css/plugins/magnific-popup.css HTTP/1.1" 200 2203 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET /static/css/plugins/nice-select.css HTTP/1.1" 200 1399 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET /static/js/vendor/modernizr-3.11.2.min.js HTTP/1.1" 200 3989 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET /static/css/style.css HTTP/1.1" 200 27044 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET /static/js/vendor/jquery-3.5.1.min.js HTTP/1.1" 200 31379 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:12 +0000] "GET /static/js/plugins/popper.min.js HTTP/1.1" 200 7050 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:13 +0000] "GET /static/js/plugins/bootstrap.min.js HTTP/1.1" 200 16387 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:13 +0000] "GET /static/js/plugins/swiper-bundle.min.js HTTP/1.1" 200 38442 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:13 +0000] "GET /static/js/plugins/jquery.magnific-popup.min.js HTTP/1.1" 200 7747 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:13 +0000] "GET /static/js/plugins/jquery.nice-select.min.js HTTP/1.1" 200 1392 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:13 +0000] "GET /static/js/plugins/ajax-contact.js HTTP/1.1" 200 858 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:13 +0000] "GET /static/js/main.js HTTP/1.1" 200 2099 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:13 +0000] "GET /static/js/plugins/video-playlist.js HTTP/1.1" 200 2943 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:13 +0000] "GET / HTTP/1.1" 200 13477 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:14 +0000] "GET /static/images/favicon.ico HTTP/1.1" 200 5287 "https://www.hamrishealthandwellness.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:15 +0000] "GET /robots.txt HTTP/1.1" 404 4280 "-" "python-requests/2.31.0"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /blog HTTP/1.1" 200 10174 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/css/plugins/icofont.min.css HTTP/1.1" 200 17291 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/css/plugins/flaticon.css HTTP/1.1" 200 751 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/css/plugins/font-awesome.min.css HTTP/1.1" 200 11274 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/css/plugins/swiper-bundle.min.css HTTP/1.1" 200 8391 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/css/plugins/bootstrap.min.css HTTP/1.1" 200 23941 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/css/plugins/animate.min.css HTTP/1.1" 200 6239 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/css/plugins/magnific-popup.css HTTP/1.1" 200 6034 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/css/plugins/nice-select.css HTTP/1.1" 200 1399 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/css/style.css HTTP/1.1" 200 27044 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/js/plugins/popper.min.js HTTP/1.1" 200 7050 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/js/vendor/modernizr-3.11.2.min.js HTTP/1.1" 200 3989 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/js/vendor/jquery-3.5.1.min.js HTTP/1.1" 200 31379 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/js/plugins/bootstrap.min.js HTTP/1.1" 200 16387 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/js/plugins/swiper-bundle.min.js HTTP/1.1" 200 38442 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/js/plugins/jquery.nice-select.min.js HTTP/1.1" 200 1392 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/js/plugins/jquery.magnific-popup.min.js HTTP/1.1" 200 7747 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/js/plugins/video-playlist.js HTTP/1.1" 200 2943 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/js/plugins/ajax-contact.js HTTP/1.1" 200 858 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET /static/js/main.js HTTP/1.1" 200 2099 "https://www.hamrishealthandwellness.com/blog" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET / HTTP/1.1" 302 463 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:16 +0000] "GET / HTTP/1.1" 301 509 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:17 +0000] "GET / HTTP/1.1" 200 13477 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /contact HTTP/1.1" 200 8954 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/css/plugins/icofont.min.css HTTP/1.1" 200 17291 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/css/plugins/flaticon.css HTTP/1.1" 200 1327 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/css/plugins/font-awesome.min.css HTTP/1.1" 200 8019 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/css/plugins/animate.min.css HTTP/1.1" 200 9494 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/css/plugins/bootstrap.min.css HTTP/1.1" 200 27196 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/css/plugins/swiper-bundle.min.css HTTP/1.1" 200 8391 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/css/plugins/magnific-popup.css HTTP/1.1" 200 2203 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/css/plugins/nice-select.css HTTP/1.1" 200 1399 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/js/vendor/modernizr-3.11.2.min.js HTTP/1.1" 200 3989 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/css/style.css HTTP/1.1" 200 27044 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/js/vendor/jquery-3.5.1.min.js HTTP/1.1" 200 31379 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/js/plugins/popper.min.js HTTP/1.1" 200 7050 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/js/plugins/jquery.magnific-popup.min.js HTTP/1.1" 200 7747 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
54.188.3.199 - - [28/Sep/2024:02:27:18 +0000] "GET /static/js/plugins/bootstrap.min.js HTTP/1.1" 200 16387 "https://www.hamrishealthandwellness.com/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
